Lease_Number,Production_Date,Product_Code,Mon_Oil_Volume,Mon_Gas_Volume,Operator_Number
G14385,4/1/2019,G,0,0,1284
G14385,4/1/2019,O,469,251,1284
G14385,4/1/2019,O,0,0,1284
G14456,4/1/2019,G,0,0,3295
G14456,4/1/2019,G,0,10214,3295
G14456,4/1/2019,O,0,210,3295
G14456,4/1/2019,O,0,0,3295
G14482,4/1/2019,U,0,0,3295
G14482,4/1/2019,G,32351,399254,3295
G14482,4/1/2019,U,0,0,2628
G14493,4/1/2019,G,0,0,3247
G14493,4/1/2019,O,0,0,3247
G14535,4/1/2019,U,0,0,2628
G14535,4/1/2019,O,0,0,2628
G14585,4/1/2019,G,0,0,3209
G14585,4/1/2019,G,2324,74338,3209
G14653,4/1/2019,O,336664,445428,689
G14653,4/1/2019,O,338144,480832,689
G14657,4/1/2019,O,0,0,2481
G14658,4/1/2019,U,0,0,2481
G14658,4/1/2019,O,106028,94089,2481
G14658,4/1/2019,O,13176,12298,2481
G14658,4/1/2019,O,264090,223336,2481
G14658,4/1/2019,O,642061,443795,2481
G14658,4/1/2019,O,532114,252496,2481
G14658,4/1/2019,O,168639,116557,2481
G14658,4/1/2019,O,2602,1731,2481
G14658,4/1/2019,O,94251,89105,2481
G14658,4/1/2019,O,650044,499159,2481
G14658,4/1/2019,O,289695,137480,2481
G14658,4/1/2019,O,0,0,2481
G14668,4/1/2019,O,4979,5262,3295
G14668,4/1/2019,O,0,0,3295
G15050,4/1/2019,O,0,0,3295
G15050,4/1/2019,O,610,76,3295
G15050,4/1/2019,G,0,0,3295
G15156,4/1/2019,O,2880,6398,3209
G15156,4/1/2019,U,0,0,3209
G15158,4/1/2019,O,29,14831,3209
G15161,4/1/2019,G,159,1757,2899
G15161,4/1/2019,G,0,0,2899
G15161,4/1/2019,U,0,0,2899
G15212,4/1/2019,O,4190,1641,3209
G15212,4/1/2019,O,6,873,3209
G15212,4/1/2019,O,5498,1156,3209
G15212,4/1/2019,G,0,0,3209
G15212,4/1/2019,O,0,0,3209
G15239,4/1/2019,G,0,0,2375
G15239,4/1/2019,U,0,0,2375
G15239,4/1/2019,G,123,38811,2375
G15263,4/1/2019,G,0,0,3295
G15263,4/1/2019,G,298,10165,3295
G15263,4/1/2019,G,667,18914,3295
G15276,4/1/2019,O,2140,5523,2970
G15277,4/1/2019,G,0,0,3295
G15277,4/1/2019,O,0,0,3295
G15282,4/1/2019,G,0,0,3026
G15282,4/1/2019,O,0,0,3026
G15288,4/1/2019,O,0,0,3295
G15288,4/1/2019,U,0,0,3295
G15312,4/1/2019,U,0,0,3295
G15312,4/1/2019,G,0,0,3295
G15312,4/1/2019,O,4071,34439,3295
G15347,4/1/2019,O,0,0,3209
G15349,4/1/2019,G,0,0,3209
G15349,4/1/2019,O,0,0,3209
G15395,4/1/2019,G,0,0,3295
G15395,4/1/2019,G,481,5694,2970
G15441,4/1/2019,O,61293,79762,3295
G15445,4/1/2019,O,0,0,3295
G15545,4/1/2019,U,0,0,2806
G15545,4/1/2019,O,1287,3400,2806
G15545,4/1/2019,O,3339,7616,2806
G15546,4/1/2019,U,1004,2157,2806
G15563,4/1/2019,O,1740,7379,2899
G15563,4/1/2019,U,0,0,2899
G15563,4/1/2019,O,88482,122833,2899
G15563,4/1/2019,O,18262,33135,2899
G15565,4/1/2019,U,0,0,3026
G15565,4/1/2019,O,15215,10580,3026
G15565,4/1/2019,O,13961,12143,3026
G15565,4/1/2019,O,113045,85533,3026
G15565,4/1/2019,O,0,0,3026
G15565,4/1/2019,O,163,134,3026
G15565,4/1/2019,O,149043,109294,3026
G15604,4/1/2019,O,57408,42541,2481
G15604,4/1/2019,O,0,0,2481
G15607,4/1/2019,U,0,0,2481
G15607,4/1/2019,S,0,0,2481
G15607,4/1/2019,O,162362,99421,2481
G15607,4/1/2019,O,46985,52549,2481
G15607,4/1/2019,O,61772,53928,2481
G15607,4/1/2019,O,222943,134750,2481
G15607,4/1/2019,O,283328,218195,2481
G15607,4/1/2019,O,321194,205828,2481
G15607,4/1/2019,O,116830,55487,2481
G15607,4/1/2019,O,71041,54199,2481
G15607,4/1/2019,O,227926,152197,2481
G15607,4/1/2019,O,173586,110678,2481
G15607,4/1/2019,O,89099,72437,2481
G15607,4/1/2019,O,51383,71125,2481
G15607,4/1/2019,O,29593,26362,2481
G15607,4/1/2019,O,115871,77705,2481
G15607,4/1/2019,O,33615,30980,2481
G15607,4/1/2019,O,357120,313401,2481
G15607,4/1/2019,O,160371,117541,2481
G15607,4/1/2019,O,112342,78870,2481
G15607,4/1/2019,O,118320,65924,2481
G15607,4/1/2019,O,254211,510428,2481
G15607,4/1/2019,O,49873,28543,2481
G15608,4/1/2019,O,48195,36200,2481
G15608,4/1/2019,U,0,0,2481
G15609,4/1/2019,O,510021,129413,2481
G15610,4/1/2019,U,0,0,2481
G15610,4/1/2019,O,183076,44540,2481
G15610,4/1/2019,O,36005,10945,2481
G15610,4/1/2019,O,20852,21207,2481
G15610,4/1/2019,O,286243,60611,2481
G15610,4/1/2019,O,34216,9948,2481
G15610,4/1/2019,O,578074,133165,2481
G15610,4/1/2019,O,238721,96154,2481
G15852,4/1/2019,U,0,0,59
G15852,4/1/2019,G,0,21622,59
G15860,4/1/2019,U,0,0,3575
G15860,4/1/2019,O,0,0,3575
G15860,4/1/2019,O,14463,28777,3575
G15879,4/1/2019,G,248119,962080,689
G15879,4/1/2019,G,69208,237892,689
G16320,4/1/2019,G,0,2245,3295
G16320,4/1/2019,G,473,5690,3295
G16320,4/1/2019,U,0,0,3295
G16320,4/1/2019,O,0,0,3295
G16320,4/1/2019,G,0,0,3295
G16432,4/1/2019,U,0,0,3026
G16432,4/1/2019,G,0,0,3026
G16455,4/1/2019,G,965,1810,3295
G16493,4/1/2019,O,0,0,3151
G16493,4/1/2019,O,1447,57,3151
G16493,4/1/2019,O,1210,586,3151
G16493,4/1/2019,O,1423,653,3151
G16493,4/1/2019,O,0,636,3151
G16493,4/1/2019,O,1812,3640,3151
G16493,4/1/2019,O,4912,3999,3151
G16493,4/1/2019,O,8289,3894,3151
G16493,4/1/2019,G,701,8,3151
G16493,4/1/2019,S,0,0,3151
G16493,4/1/2019,O,722,11442,3151
G16493,4/1/2019,O,1272,0,3151
G16493,4/1/2019,O,6256,1447,3151
G16493,4/1/2019,O,6188,2357,3151
G16493,4/1/2019,O,4551,290,3151
G16493,4/1/2019,O,2889,1837,3151
G16493,4/1/2019,O,1631,795,3151
G16493,4/1/2019,O,4234,1522,3151
G16493,4/1/2019,O,6281,310,3151
G16493,4/1/2019,O,1143,0,3151
G16493,4/1/2019,O,6286,1486,3151
G16493,4/1/2019,O,863,345,3151
G16493,4/1/2019,O,1175,0,3151
G16493,4/1/2019,O,2853,0,3151
G16493,4/1/2019,G,0,0,3151
G16500,4/1/2019,G,986,666,2970
G16500,4/1/2019,O,1427,1072,2970
G16500,4/1/2019,O,2278,558,2970
G16500,4/1/2019,O,2093,1037,2970
G16515,4/1/2019,U,0,0,3026
G16515,4/1/2019,G,0,0,3026
G16515,4/1/2019,G,8543,17813,3026
G16515,4/1/2019,O,0,0,3026
G16520,4/1/2019,O,682,1689,3295
G16520,4/1/2019,O,4487,5648,3295
G16535,4/1/2019,G,0,0,3295
G16549,4/1/2019,G,1373,52257,3148
G16549,4/1/2019,G,0,0,3148
G16549,4/1/2019,G,8254,61770,3148
G16549,4/1/2019,G,720,103794,3148
G16614,4/1/2019,O,28607,18497,2647
G16614,4/1/2019,O,15636,12051,2647
G16614,4/1/2019,O,1420,6259,2647
G16614,4/1/2019,O,0,0,2647
G16614,4/1/2019,O,8219,10575,2647
G16623,4/1/2019,O,6657,10980,2647
G16623,4/1/2019,O,14101,11563,2647
G16623,4/1/2019,O,0,0,2647
G16623,4/1/2019,O,22998,31618,2647
G16624,4/1/2019,O,13285,18039,730
G16636,4/1/2019,U,0,0,59
G16641,4/1/2019,U,0,0,78
G16641,4/1/2019,O,107447,61687,78
G16641,4/1/2019,O,128645,153031,78
G16641,4/1/2019,O,24634,23633,78
G16644,4/1/2019,O,41349,37167,162
G16644,4/1/2019,O,0,0,162
G16644,4/1/2019,O,47407,37343,162
G16647,4/1/2019,O,0,0,162
G16647,4/1/2019,O,42806,64175,162
G16661,4/1/2019,U,0,0,689
G16661,4/1/2019,U,0,0,2528
G16661,4/1/2019,O,20748,20765,2528
G16661,4/1/2019,O,44472,34143,2528
G16698,4/1/2019,O,2373,6221,2806
G16698,4/1/2019,O,1045,1928,2806
G16727,4/1/2019,O,1596,7023,2899
G16727,4/1/2019,O,0,0,2899
G16727,4/1/2019,O,7058,13348,2899
G16753,4/1/2019,O,0,0,981
G16759,4/1/2019,O,60933,30325,78
G16759,4/1/2019,O,222263,121854,78
G16760,4/1/2019,O,60827,29553,78
G16764,4/1/2019,O,13404,8235,2010
G16765,4/1/2019,U,0,0,2010
G16765,4/1/2019,O,185721,70522,2010
G16770,4/1/2019,S,0,0,78
G16783,4/1/2019,U,0,0,981
G16783,4/1/2019,O,63394,59814,981
G16783,4/1/2019,O,238277,242882,981
G16942,4/1/2019,U,0,0,78
G16942,4/1/2019,O,354238,68386,78
G16965,4/1/2019,O,68907,12148,2647
G16970,4/1/2019,U,0,0,2647
G16970,4/1/2019,O,0,0,2647
G16987,4/1/2019,O,0,0,2647
G16997,4/1/2019,O,0,0,2647
G16997,4/1/2019,O,476228,74504,2647
G17001,4/1/2019,O,363682,56969,689
G17001,4/1/2019,O,336245,52556,689
G17001,4/1/2019,O,0,0,689
G17001,4/1/2019,O,491447,75151,689
G17015,4/1/2019,U,0,0,78
G17015,4/1/2019,O,0,0,78
G17015,4/1/2019,O,217559,52015,78
G17015,4/1/2019,O,359923,86066,78
G17015,4/1/2019,O,205194,49073,78
G17015,4/1/2019,O,372455,89061,78
G17015,4/1/2019,O,346800,82916,78
G17016,4/1/2019,U,0,0,78
G17182,4/1/2019,O,0,0,2375
G17199,4/1/2019,G,0,0,3295
G17199,4/1/2019,O,0,0,3295
G17300,4/1/2019,G,0,6309,59
G17307,4/1/2019,U,0,0,59
G17307,4/1/2019,G,0,0,59
G17358,4/1/2019,U,0,0,2117
G17407,4/1/2019,O,0,0,981
G17407,4/1/2019,O,4895,3097,981
G17407,4/1/2019,O,7314,6064,981
G17407,4/1/2019,O,2561,2070,981
G17407,4/1/2019,G,573,61198,981
G17407,4/1/2019,G,0,0,981
G17561,4/1/2019,O,0,0,689
G17561,4/1/2019,O,64864,94335,689
G17561,4/1/2019,U,0,0,689
G17561,4/1/2019,O,60539,309372,689
G17565,4/1/2019,U,0,0,689
G17565,4/1/2019,S,0,0,689
G17565,4/1/2019,O,0,0,689
G17565,4/1/2019,O,82765,140809,689
G17565,4/1/2019,O,19021,26246,689
G17565,4/1/2019,O,144350,243611,689
G17565,4/1/2019,O,140801,212684,689
G17565,4/1/2019,O,248627,509782,689
G17565,4/1/2019,O,204889,298926,689
G17565,4/1/2019,O,62967,90369,689
G17565,4/1/2019,G,0,0,689
G17570,4/1/2019,S,0,0,689
G17571,4/1/2019,S,0,0,689
G17571,4/1/2019,O,27800,33616,689
G17888,4/1/2019,G,0,0,3151
G17888,4/1/2019,O,0,0,3151
G17912,4/1/2019,O,0,0,2970
G17912,4/1/2019,U,0,0,2970
G17912,4/1/2019,O,7,13,2970
G17912,4/1/2019,G,3,10,2970
G17921,4/1/2019,O,19354,3161,3026
G17921,4/1/2019,O,0,0,3026
G17921,4/1/2019,O,1125,903,3026
G17921,4/1/2019,U,0,0,3026
G17921,4/1/2019,O,726,1990,3026
G17921,4/1/2019,O,2952,1108,3026
G17935,4/1/2019,G,0,1416,3059
G17938,4/1/2019,G,0,0,3295
G17938,4/1/2019,U,0,0,3295
G17942,4/1/2019,G,2710,301,2970
G17942,4/1/2019,G,0,0,2970
G17942,4/1/2019,O,3604,789,2970
G17981,4/1/2019,O,0,0,3520
G17981,4/1/2019,G,0,0,3520
G18043,4/1/2019,G,0,0,3059
G18054,4/1/2019,O,589,1451,3247
G18054,4/1/2019,O,1566,2285,3247
G18054,4/1/2019,O,214,1471,3247
G18088,4/1/2019,G,457,29578,1284
G18169,4/1/2019,O,0,0,730
G18184,4/1/2019,G,0,0,3165
G18192,4/1/2019,U,0,0,3295
G18192,4/1/2019,O,7180,84,3295
G18192,4/1/2019,O,1044,11,3295
G18192,4/1/2019,O,4395,46,3295
G18194,4/1/2019,U,0,0,981
G18194,4/1/2019,O,73670,70042,981
G18245,4/1/2019,O,0,0,162
G18245,4/1/2019,O,87333,165422,162
G18292,4/1/2019,G,0,0,1284
G18402,4/1/2019,U,0,0,981
G18402,4/1/2019,O,17085,30462,981
G18402,4/1/2019,O,6811,6047,981
G18402,4/1/2019,O,0,0,981
G18402,4/1/2019,U,0,0,2010
G18421,4/1/2019,O,127869,130115,981
G18421,4/1/2019,O,146420,126210,981
G18421,4/1/2019,O,94687,102578,981
G18744,4/1/2019,U,0,0,3
G18745,4/1/2019,O,378107,90396,3
G18753,4/1/2019,U,0,0,3
G18753,4/1/2019,O,169317,40483,3
G19001,4/1/2019,G,27612,31739,730
G19027,4/1/2019,O,0,0,981
G19027,4/1/2019,O,19537,24193,981
G19028,4/1/2019,O,15563,14842,981
G19028,4/1/2019,O,0,0,981
G19028,4/1/2019,G,9536,6819,981
G19409,4/1/2019,U,0,0,689
G19409,4/1/2019,O,20631,5564,689
G19409,4/1/2019,O,25705,11229,689
G19409,4/1/2019,O,171138,101545,689
G19760,4/1/2019,G,0,0,3295
G19760,4/1/2019,O,2537,2799,3295
G19839,4/1/2019,O,0,0,2579
G19843,4/1/2019,O,2879,3384,3295
G19843,4/1/2019,O,172,270,3295
G19843,4/1/2019,G,0,0,3295
G19843,4/1/2019,O,3549,2822,3295
G19866,4/1/2019,O,2717,2059,1834
G19866,4/1/2019,G,0,0,1834
G19869,4/1/2019,U,0,0,1834
G19869,4/1/2019,G,2798,5639,1834
G19869,4/1/2019,O,4117,1974,1834
G19925,4/1/2019,U,0,0,981
G19925,4/1/2019,O,49795,39500,981
G19925,4/1/2019,O,0,0,981
G19925,4/1/2019,O,40532,40372,981
G19925,4/1/2019,O,17172,29822,981
G19925,4/1/2019,O,17602,37173,981
G19925,4/1/2019,O,393026,187314,981
G19925,4/1/2019,O,405051,172260,981
G19925,4/1/2019,O,280085,154224,981
G19931,4/1/2019,U,0,0,3148
G19931,4/1/2019,O,6411,4349,3148
G19931,4/1/2019,O,6479,6626,3148
G19931,4/1/2019,O,4151,7022,3148
G19931,4/1/2019,S,0,0,3148
G19931,4/1/2019,O,2558,22345,3148
G19931,4/1/2019,G,105,26852,3148
G19931,4/1/2019,O,802,11901,3148
G19966,4/1/2019,O,0,0,2481
G19966,4/1/2019,O,372049,353581,2481
G19974,4/1/2019,G,44955,1048458,689
G19996,4/1/2019,U,0,0,162
G19996,4/1/2019,O,29014,13495,162
G19996,4/1/2019,O,20844,62459,162
G19996,4/1/2019,O,11162,4658,162
G19996,4/1/2019,O,0,0,162
G19996,4/1/2019,O,9123,6037,162
G19997,4/1/2019,O,77226,76108,2481
G19997,4/1/2019,O,384101,377765,2481
G20051,4/1/2019,U,0,0,730
G20051,4/1/2019,O,0,0,730
G20082,4/1/2019,S,0,0,78
G20082,4/1/2019,U,0,0,78
G20082,4/1/2019,O,315080,202804,78
G20082,4/1/2019,O,146483,84402,78
G20082,4/1/2019,O,214418,142510,78
G20082,4/1/2019,O,101581,59476,78
G20082,4/1/2019,O,133308,65383,78
G20082,4/1/2019,O,0,0,78
G20082,4/1/2019,O,263468,127425,78
G20082,4/1/2019,O,152398,78992,78
G20082,4/1/2019,O,497891,335673,78
G20082,4/1/2019,O,126339,98687,78
G20082,4/1/2019,O,192959,83241,78
G20082,4/1/2019,O,493158,241590,78
G20082,4/1/2019,O,216710,110641,78
G20084,4/1/2019,U,0,0,2010
G20084,4/1/2019,O,32773,20137,2010
G20084,4/1/2019,O,151416,60274,2010
G20084,4/1/2019,O,97959,24493,2010
G20084,4/1/2019,O,0,0,2010
G20084,4/1/2019,O,1197,345,2010
G20084,4/1/2019,O,297620,126068,2010
G20084,4/1/2019,O,159763,40766,2010
G20084,4/1/2019,O,1257,227,2010
G20084,4/1/2019,O,2915,1130,2010
G20084,4/1/2019,O,7900,4176,2010
G20084,4/1/2019,O,51003,31338,2010
G20084,4/1/2019,S,0,0,2010
G20085,4/1/2019,U,0,0,2010
G20085,4/1/2019,O,128072,47062,2010
G20085,4/1/2019,O,134359,50743,2010
G20085,4/1/2019,O,399,142,2010
G20085,4/1/2019,O,150834,65737,2010
G20085,4/1/2019,S,0,0,2010
G20351,4/1/2019,O,139853,12350,276
G20351,4/1/2019,O,103162,7555,276
G20351,4/1/2019,U,0,0,276
G20351,4/1/2019,O,393737,40956,276
G20605,4/1/2019,G,0,0,3026
G20605,4/1/2019,U,0,0,3026
G20605,4/1/2019,O,0,0,3026
G20660,4/1/2019,U,0,0,3295
G20660,4/1/2019,G,12,31281,3295
G20725,4/1/2019,U,0,0,981
G20725,4/1/2019,G,0,0,981
G20870,4/1/2019,O,85217,142821,689
G20870,4/1/2019,S,0,0,689
G20870,4/1/2019,U,0,0,689
G20871,4/1/2019,O,23296,72865,689
G21096,4/1/2019,G,0,6772,3295
G21106,4/1/2019,O,5068,3453,3295
G21106,4/1/2019,O,0,0,3295
G21163,4/1/2019,G,0,565016,730
G21176,4/1/2019,O,85486,43040,3362
G21182,4/1/2019,O,0,0,78
G21245,4/1/2019,U,0,0,3
G21245,4/1/2019,O,364508,87143,3
G21245,4/1/2019,O,322248,77038,3
G21245,4/1/2019,O,505431,120830,3
G21245,4/1/2019,O,219542,52491,3
G21245,4/1/2019,O,443470,106023,3
G21245,4/1/2019,O,245605,58717,3
G21245,4/1/2019,O,336987,80560,3
G21444,4/1/2019,O,75084,62738,981
G21444,4/1/2019,O,2149,1574,981
G21444,4/1/2019,O,0,0,981
G21444,4/1/2019,O,180994,154381,981
G21447,4/1/2019,U,0,0,981
G21447,4/1/2019,O,2757,1771,981
G21447,4/1/2019,O,32872,36220,981
G21447,4/1/2019,O,83661,90280,981
G21447,4/1/2019,O,62175,70314,981
G21447,4/1/2019,O,50130,58907,981
G21532,4/1/2019,G,0,5413,3520
G21532,4/1/2019,U,0,0,3520
G21534,4/1/2019,G,0,0,3520
G21534,4/1/2019,G,0,13956,3520
G21571,4/1/2019,U,0,0,1834
G21592,4/1/2019,G,0,23469,2628
G21592,4/1/2019,G,40,24545,2628
G21618,4/1/2019,O,0,21804,2899
G21642,4/1/2019,O,2391,3641,2899
G21642,4/1/2019,O,5746,8636,2899
G21647,4/1/2019,G,0,0,3295
G21655,4/1/2019,G,358,43187,3247
G21685,4/1/2019,O,4991,10657,3295
G21685,4/1/2019,O,3227,11114,3295
G21685,4/1/2019,O,13423,23650,3295
G21685,4/1/2019,O,2840,6345,3295
G21685,4/1/2019,O,12882,25535,3295
G21685,4/1/2019,U,0,0,3295
G21702,4/1/2019,G,194,19762,3151
G21702,4/1/2019,O,5937,1023,3151
G21702,4/1/2019,O,0,0,3151
G21702,4/1/2019,S,0,0,3151
G21702,4/1/2019,O,4245,0,3151
G21738,4/1/2019,U,0,0,730
G21738,4/1/2019,O,7746,9172,730
G21738,4/1/2019,O,960,787,730
G21742,4/1/2019,O,1512,2843,3059
G21742,4/1/2019,O,0,0,3059
G21776,4/1/2019,O,0,0,59
G21778,4/1/2019,O,6823,8708,2647
G21778,4/1/2019,O,36314,46963,2647
G21778,4/1/2019,O,15760,27903,2647
G21785,4/1/2019,G,17548,39546,2058
G21790,4/1/2019,O,22375,19895,2647
G21790,4/1/2019,O,6967,7321,2647
G21790,4/1/2019,O,1916,3113,2647
G21790,4/1/2019,O,13104,13216,2647
G21790,4/1/2019,O,17370,66538,2647
G21790,4/1/2019,O,14368,13720,2647
G21790,4/1/2019,O,13891,9437,2647
G21791,4/1/2019,O,3243,5645,2647
G21801,4/1/2019,U,0,0,162
G21801,4/1/2019,O,84480,98148,981
G21801,4/1/2019,O,0,0,981
G21801,4/1/2019,O,62023,29123,981
G21807,4/1/2019,O,0,0,981
G21810,4/1/2019,U,0,0,2010
G21810,4/1/2019,O,3565,1167,2010
G21810,4/1/2019,O,61136,19372,2010
G21811,4/1/2019,O,7959,6910,981
G21817,4/1/2019,O,0,0,981
G21817,4/1/2019,O,2539,2126,981
G21817,4/1/2019,O,18612,9792,981
G22268,4/1/2019,G,0,0,3520
G22288,4/1/2019,G,25561,23259,3165
G22501,4/1/2019,G,3485,377208,3151
G22501,4/1/2019,G,159,26826,3151
G22505,4/1/2019,G,0,0,2375
G22505,4/1/2019,G,0,25600,2375
G22513,4/1/2019,U,0,0,2579
G22621,4/1/2019,O,0,0,3247
G22679,4/1/2019,G,0,745,3295
G22679,4/1/2019,G,0,1425,3295
G22738,4/1/2019,G,863,17976,3247
G22738,4/1/2019,G,0,0,3247
G22738,4/1/2019,G,961,19033,3247
G22762,4/1/2019,O,1212,790,1284
G22762,4/1/2019,G,572,2178,1284
G22762,4/1/2019,U,0,0,1284
G22762,4/1/2019,G,1877,5464,1284
G22773,4/1/2019,O,1500,335,3151
G22812,4/1/2019,G,0,0,2970
G22812,4/1/2019,G,2970,170270,2970
G22850,4/1/2019,O,2980,3202,3059
G22850,4/1/2019,O,4244,2105,3059
G22850,4/1/2019,O,3974,2342,3059
G22850,4/1/2019,O,11016,3247,3059
G22850,4/1/2019,O,4414,2888,3059
G22850,4/1/2019,O,36,35,3059
G22850,4/1/2019,O,544,1706,3059
G22850,4/1/2019,O,2933,2221,3059
G22850,4/1/2019,O,276,1716,3059
G22868,4/1/2019,O,257964,515005,2058
G22868,4/1/2019,O,114205,269496,2058
G22873,4/1/2019,U,0,0,2058
G22877,4/1/2019,O,251506,180044,2058
G22897,4/1/2019,U,0,0,59
G22898,4/1/2019,U,0,0,59
G22898,4/1/2019,O,219336,395133,59
G22898,4/1/2019,O,45457,91375,59
G22898,4/1/2019,S,0,0,59
G22919,4/1/2019,U,0,0,689
G22939,4/1/2019,O,9485,15165,2647
G22939,4/1/2019,O,32067,33683,2647
G22950,4/1/2019,O,306,753,2647
G22987,4/1/2019,O,25561,8249,981
G22987,4/1/2019,O,0,0,981
G22987,4/1/2019,O,1420,5585,981
G23488,4/1/2019,U,0,0,2647
G23488,4/1/2019,O,78502,63746,2647
G23730,4/1/2019,G,0,1579,3520
G23730,4/1/2019,G,0,0,3520
G23735,4/1/2019,G,3,53886,3295
G23735,4/1/2019,G,0,0,3295
G23736,4/1/2019,G,0,0,730
G23736,4/1/2019,G,0,0,2970
G23740,4/1/2019,O,0,0,2970
G23829,4/1/2019,O,1903,478,3295
G23829,4/1/2019,O,1638,478,3295
G23829,4/1/2019,O,0,0,3295
G23829,4/1/2019,G,0,0,3295
G23829,4/1/2019,O,1349,352,3295
G23829,4/1/2019,O,264,453,3295
G23829,4/1/2019,O,1646,332,3295
G23829,4/1/2019,O,1063,406,3295
G23851,4/1/2019,G,1482,273568,2503
G23851,4/1/2019,G,468,55000,2503
G23851,4/1/2019,G,1195,243658,2503
G23851,4/1/2019,G,1536,295402,2503
G23851,4/1/2019,G,211,26889,2503
G23883,4/1/2019,G,0,0,1978
G23933,4/1/2019,G,0,0,3295
G23946,4/1/2019,O,1105,4841,1284
G23946,4/1/2019,O,0,60852,1284
G23969,4/1/2019,G,0,3716,2628
G24055,4/1/2019,O,112679,341942,2058
G24059,4/1/2019,U,0,0,3362
G24060,4/1/2019,O,154034,97690,3362
G24060,4/1/2019,O,239768,145436,3362
G24064,4/1/2019,O,200874,528372,2058
G24064,4/1/2019,O,0,0,2058
G24069,4/1/2019,O,168690,332383,2058
G24084,4/1/2019,G,4469,526343,162
G24084,4/1/2019,G,0,0,162
G24101,4/1/2019,U,0,0,59
G24101,4/1/2019,O,137948,683670,59
G24102,4/1/2019,U,0,0,3362
G24102,4/1/2019,O,411892,305490,3362
G24107,4/1/2019,O,0,0,162
G24112,4/1/2019,O,166540,163531,689
G24130,4/1/2019,O,242,119,2528
G24133,4/1/2019,U,0,0,3295
G24154,4/1/2019,O,0,0,2058
G24179,4/1/2019,O,269782,270286,981
G24179,4/1/2019,O,236710,256444,981
G24184,4/1/2019,O,174018,187597,981
G24194,4/1/2019,U,0,0,981
G24194,4/1/2019,O,44575,18576,981
G24194,4/1/2019,O,50648,20288,981
G24194,4/1/2019,O,5181,6854,981
G24197,4/1/2019,U,0,0,981
G24197,4/1/2019,O,38899,16210,981
G24197,4/1/2019,O,208877,81965,981
G24197,4/1/2019,O,118384,47086,981
G24593,4/1/2019,O,75310,90898,689
G24593,4/1/2019,S,0,0,689
G24593,4/1/2019,U,0,0,689
G24730,4/1/2019,G,117,23978,3295
G24730,4/1/2019,G,87,25867,3295
G24870,4/1/2019,O,0,0,3295
G24870,4/1/2019,O,398,198,3295
G24870,4/1/2019,O,0,0,2970
G24872,4/1/2019,G,0,0,3295
G24872,4/1/2019,O,283,264,3295
G24872,4/1/2019,G,0,1587,3295
G24878,4/1/2019,U,0,0,2628
G24878,4/1/2019,O,1914,4698,2628
G24878,4/1/2019,O,13043,38281,2628
G24881,4/1/2019,G,26575,64323,1978
G24883,4/1/2019,G,241,50676,2628
G24898,4/1/2019,G,0,0,3368
G24910,4/1/2019,O,9892,5514,2628
G24912,4/1/2019,O,279,2621,2579
G24912,4/1/2019,O,9209,2452,2579
G24924,4/1/2019,O,0,6134,3247
G24924,4/1/2019,O,0,0,3247
G24924,4/1/2019,O,129,52585,3247
G24926,4/1/2019,G,0,42496,3247
G24937,4/1/2019,U,0,0,3059
G24954,4/1/2019,G,0,0,3151
G24954,4/1/2019,G,4837,8109,3151
G24954,4/1/2019,G,174,22494,3151
G24954,4/1/2019,O,618,3306,3151
G24954,4/1/2019,O,0,0,3151
G24954,4/1/2019,O,2492,6125,3151
G24954,4/1/2019,U,0,0,3151
G24956,4/1/2019,G,0,0,3295
G24987,4/1/2019,O,63,867,3295
G24990,4/1/2019,G,100716,628826,730
G24990,4/1/2019,O,13290,45098,1284
G24990,4/1/2019,U,0,0,1284
G25017,4/1/2019,O,2063,1834,3026
G25017,4/1/2019,O,1592,1039,3151
G25098,4/1/2019,G,0,0,162
G25098,4/1/2019,O,141413,166394,2058
G25098,4/1/2019,G,4813,103382,162
G25098,4/1/2019,O,0,0,2058
G25098,4/1/2019,G,45992,571113,2058
G25098,4/1/2019,O,187287,265980,2058
G25103,4/1/2019,G,0,0,2058
G25142,4/1/2019,O,12407,9472,162
G25142,4/1/2019,O,8848,14276,162
G25174,4/1/2019,O,176663,153478,981
G25232,4/1/2019,U,0,0,2058
G25251,4/1/2019,O,225840,31390,276
G25524,4/1/2019,G,0,0,3295
G25524,4/1/2019,G,41,75639,3295
G25605,4/1/2019,G,0,50348,3295
G25605,4/1/2019,G,0,0,3295
G25606,4/1/2019,G,0,0,3151
G25673,4/1/2019,G,0,83354,3362
G25814,4/1/2019,U,0,0,2058
G25852,4/1/2019,U,0,0,689
G25937,4/1/2019,G,3,46783,3520
G25937,4/1/2019,G,0,0,3520
G26032,4/1/2019,G,4,6,3059
G26033,4/1/2019,O,0,0,2628
G26074,4/1/2019,O,112,167,1284
G26074,4/1/2019,U,0,0,1284
G26144,4/1/2019,U,0,0,2628
G26144,4/1/2019,G,635,81652,2628
G26168,4/1/2019,O,1655,60259,1284
G26168,4/1/2019,O,1717,28332,1284
G26176,4/1/2019,G,0,509040,3295
G26228,4/1/2019,U,0,0,162
G26229,4/1/2019,G,0,0,1284
G26252,4/1/2019,U,0,0,689
G26253,4/1/2019,U,0,0,689
G26253,4/1/2019,O,0,0,689
G26254,4/1/2019,U,0,0,689
G26292,4/1/2019,U,0,0,1284
G26302,4/1/2019,O,353,1531,2899
